%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
73.390000,133.000000,3.884300,34.240000,24.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
73.170000,135.000000,3.872600,34.860000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.160000,137.000000,3.872200,35.380000,26.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.780000,130.000000,3.852300,31.150000,24.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
72.690000,133.000000,3.847300,34.570000,25.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
72.030000,143.000000,3.812300,37.510000,28.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.840000,127.000000,3.802400,33.400000,22.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.820000,137.000000,3.748300,36.550000,25.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.740000,123.000000,3.744100,27.510000,22.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,0.000000
70.540000,125.000000,3.733600,33.480000,21.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.060000,129.000000,3.708300,32.090000,22.000000,0.000000,6.000000,1.000000,0.000000,0.000000,1.000000,0.000000
69.890000,128.000000,3.699100,31.900000,23.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
69.730000,137.000000,3.690700,37.120000,26.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
69.560000,134.000000,3.681700,33.680000,25.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
